AYUNTAMIENTOS
02/07/2018 20:00 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
7547,7392,0,7392,97.9462,6115,81.0255,4.0413,1276,3634952,2466358,2465153,67.8180

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PV,MC,NA,CPP,PSI,MORENA,PES,C_PT_MORENA_PES,C_PT_MORENA,C_PT_PES,C_MORENA_PES,C_PRI_NA,C_PAN_PRD_MC_CPP_PSI,C_PAN_PRD_MC_CPP,C_PAN_PRD_MC_PSI,C_PAN_PRD_CPP_PSI,C_PAN_MC_CPP_PSI,C_PRD_MC_CPP_PSI,C_PAN_PRD_MC,C_PAN_PRD_CPP,C_PAN_PRD_PSI,C_PAN_MC_CPP,C_PAN_MC_PSI,C_PAN_CPP_PSI,C_PRD_MC_CPP,C_PRD_MC_PSI,C_PRD_CPP_PSI,C_MC_CPP_PSI,C_PAN_PRD,C_PAN_MC,C_PAN_CPP,C_PAN_PSI,C_PRD_MC,C_PRD_CPP,C_PRD_PSI,C_MC_CPP,C_MC_PSI,C_CPP_PSI,C_NA_CPP,C_PV_CPP_PSI,C_PV_CPP,C_PV_PSI,CAND_IND_1,CAND_IND_2,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'210019C0100,210019C010002,21,PUEBLA,001,ACAJETE,0019,01,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,Sin Acta,0,,,,,,,,
'210020B0100,210020B010002,21,PUEBLA,002,ACATENO,0020,01,B,00,2,2,173,588,5,593,201,48,18,9,80,4,12,55,100,30,1,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,0,,,,,,0,0,593,558,746,5,,1,F,3acf56b7fdfa306b2b931890e5e060e03422885a3bac081b1a7bfe58126156f5,2018-07-02 07:07:00,2018-07-02 07:11:11,2018-07-02 07:11:39,CATD,Escaner,ACTA PREP
'210020C0100,210020C010002,21,PUEBLA,002,ACATENO,0020,01,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,,Sin Acta,0,,,,,,,,
'210021B0100,210021B010002,21,PUEBLA,002,ACATENO,0021,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,Sin Acta,0,,,,,,,,
'210021C0100,210021C010002,21,PUEBLA,002,ACATENO,0021,01,C,00,2,2,165,495,10,,131,36,15,6,99,5,6,40,91,36,2,0,2,0,0,,,,,,,,7,,,,,,,,,,2,0,,,0,,,,,,1,,,,,,0,26,505,505,650,10,,1,F,03a2caa8de429984a441389650ec891e878b7ee9067f2e119a2b12fcb4ebe19f,2018-07-02 08:58:00,2018-07-02 08:59:51,2018-07-02 09:01:19,CATD,Escaner,ACTA PREP
'210022B0100,210022B010002,21,PUEBLA,002,ACATENO,0022,01,B,00,2,2,158,515,12,,131,39,26,5,24,17,7,113,78,42,4,0,0,0,0,,,,,,,,6,,,,,,,,,,9,0,,,1,,,,,,0,,,,,,0,25,527,527,665,12,,1,F,ba078840a7a1860fb0173d5b6630f149229a7d40da653314e4077611c9aaede4,2018-07-02 08:06:00,2018-07-02 08:07:41,2018-07-02 08:08:57,CATD,Escaner,ACTA PREP
'210023B0100,210023B010002,21,PUEBLA,002,ACATENO,0023,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,Sin Acta,0,,,,,,,,
'210023E0100,210023E010002,21,PUEBLA,002,ACATENO,0023,01,E,00,2,2,67,180,2,182,70,15,2,1,22,5,0,4,42,4,0,0,0,0,0,,,,,,,,2,,,,,,,,,,2,0,,,0,,,,,,0,,,,,,0,13,182,182,229,2,,1,F,2bbbe668075e7b7d98f62b21644850bf3f42edee4e8d64f0bf8727a40021b823,2018-07-02 08:50:00,2018-07-02 08:51:48,2018-07-02 08:54:31,CATD,Escaner,CC
'210024B0100,210024B010002,21,PUEBLA,002,ACATENO,0024,01,B,00,2,2,52,244,7,251,64,28,2,6,26,5,3,35,42,20,0,0,0,0,0,,,,,,,,3,,,,,,,,,,5,0,,,0,,,,,,0,,,,,,0,12,251,251,283,7,,1,F,aff0c81fb677ff51f4775da4e454c1087f56ae223055af348ba6d0c86ad6ad68,2018-07-02 05:51:00,2018-07-02 05:53:49,2018-07-02 05:57:13,CATD,Escaner,CC
'210024E0100,210024E010002,21,PUEBLA,002,ACATENO,0024,01,E,00,2,2,51,196,9,205,73,13,8,3,30,1,2,10,42,6,0,0,0,0,0,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,0,,,,,,0,14,205,204,236,9,,1,F,254bbd13be114a131a927b65007d47dd0b92bd0974644fcaa7a684c1e80e438f,2018-07-02 06:06:00,2018-07-02 06:08:10,2018-07-02 06:09:14,CATD,Escaner,CC
'210025B0100,210025B010002,21,PUEBLA,002,ACATENO,0025,01,B,00,2,2,64,188,6,194,57,7,2,4,7,6,2,23,57,4,0,0,0,0,0,,,,,,,,4,,,,,,,,,,1,0,,,0,,,,,,1,,,,,,0,19,194,194,238,6,,1,F,6d9e47bf2e9952d124dacb72020c40269f4da46def81bbb2a0b4b1f4ab909bcb,2018-07-02 06:46:00,2018-07-02 06:47:50,2018-07-02 06:48:57,CATD,Escaner,ACTA PREP
'210026B0100,210026B010002,21,PUEBLA,002,ACATENO,0026,01,B,00,2,2,121,374,13,387,66,42,6,3,35,0,9,77,82,27,6,0,0,1,0,,,,,,,,0,,,,,,,,,,3,0,,,0,,,,,,3,,,,,,0,27,387,387,488,13,,1,F,9eb9fa1933b50d87cc1159efa4e04095361941206150c0876ffa524606698252,2018-07-02 07:41:00,2018-07-02 07:45:16,2018-07-02 07:47:19,CATD,Escaner,ACTA PREP
'210026C0100,210026C010002,21,PUEBLA,002,ACATENO,0026,01,C,00,2,2,120,380,7,387,73,39,8,7,14,5,3,77,86,38,0,2,4,0,0,,,,,,,,3,,,,,,,,,,8,0,,,0,,,,,,2,,,,,,0,18,387,387,487,7,,1,F,f706458bb60965a86e1a3c26ab5717bb7d26845ec7ecd570ac22289c9ef3c265,2018-07-02 08:13:00,2018-07-02 08:14:18,2018-07-02 08:14:59,CATD,Escaner,ACTA PREP
'210027B0100,210027B010002,21,PUEBLA,002,ACATENO,0027,01,B,00,2,2,141,518,2,520,168,26,32,1,51,8,4,81,91,24,3,0,0,0,0,,,,,,,,12,,,,,,,,,,5,0,,,0,,,,,,1,,,,,,0,13,520,520,641,2,,1,F,0e5fbf903d28fb168b9e8630d52f87e42877b9bf99f630deb72ee512fd244c50,2018-07-02 04:55:00,2018-07-02 04:59:01,2018-07-02 05:01:42,CATD,Escaner,ACTA PREP
'210027E0100,210027E010002,21,PUEBLA,002,ACATENO,0027,01,E,00,2,2,118,364,3,367,71,37,8,8,39,4,2,82,54,25,2,1,0,0,0,,,,,,,,5,,,,,,,,,,4,0,,,1,,,,,,1,,,,,,0,23,367,367,465,3,,1,F,d860de812b9b39ded4d3283b20c231bc4bdeff06ea6f385051feb2050ed2f66b,2018-07-02 08:23:00,2018-07-02 08:24:52,2018-07-02 08:25:49,CATD,Escaner,ACTA PREP
'210028B0100,210028B010002,21,PUEBLA,003,ACATLAN,0028,01,B,00,1,2,260,460,3,463,85,64,9,17,0,1,117,5,9,133,4,0,1,0,1,,,,,,,,3,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,13,463,463,703,3,,1,F,d45ff6bb238e129043c65c65d21edb7e5ba0793519b8754bad9442ee1125906b,2018-07-02 04:00:00,2018-07-02 04:04:25,2018-07-02 04:05:59,CATD,Escaner,ACTA PREP
'210028C0100,210028C010002,21,PUEBLA,003,ACATLAN,0028,01,C,00,1,2,270,451,3,458,87,47,14,13,9,5,134,8,12,107,1,1,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,1,,,0,19,454,458,703,3,,1,F,398a12657d241d3054786ce4ead35f9ab996212fc561f776014dd14a9eb30bd6,2018-07-02 03:11:00,2018-07-02 03:17:24,2018-07-02 03:18:39,CATD,Escaner,ACTA PREP
'210028C0200,210028C020002,21,PUEBLA,003,ACATLAN,0028,02,C,00,1,2,241,477,5,477,129,46,8,10,6,6,101,8,9,132,4,4,0,0,1,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,11,482,477,703,5,,1,F,4f96d75ce6d54d6f3c2a749cc7cce9ec7a3020ee8f5b3e10190d512a32b41cc1,2018-07-02 02:08:00,2018-07-02 02:16:02,2018-07-02 02:17:49,CATD,Escaner,ACTA PREP
'210028C0300,210028C030002,21,PUEBLA,003,ACATLAN,0028,03,C,00,1,2,250,472,4,471,85,61,11,7,8,5,115,11,12,127,5,1,1,0,0,,,,,,,,0,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,21,476,471,703,4,,1,F,7d33d89738099dad4d7097866d4dcf618e9bf5df7320fce8bf4398f632ac808f,2018-07-02 04:03:00,2018-07-02 04:09:46,2018-07-02 04:10:27,CATD,Escaner,ACTA PREP
'210029B0100,210029B010002,21,PUEBLA,003,ACATLAN,0029,01,B,00,1,2,288,396,2,409,67,42,4,11,3,4,105,9,4,137,0,3,0,0,0,,,,,,,,3,,,,,,,,,,2,0,,,1,,,,,,,,,0,,,14,14,398,423,665,2,,1,F,3f120cf65493946b8ad5fe61f86eb7e26fefdfbf467fd441a4bae11207d64679,2018-07-02 03:36:00,2018-07-02 03:44:00,2018-07-02 03:44:57,CATD,Escaner,ACTA PREP
'210029C0100,210029C010002,21,PUEBLA,003,ACATLAN,0029,01,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,Sin Acta,0,,,,,,,,
'210029C0200,210029C020002,21,PUEBLA,003,ACATLAN,0029,02,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,Sin Acta,0,,,,,,,,
'210029C0300,210029C030002,21,PUEBLA,003,ACATLAN,0029,03,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,Sin Acta,0,,,,,,,,
'210030B0100,210030B010002,21,PUEBLA,003,ACATLAN,0030,01,B,00,1,2,260,473,11,486,160,40,17,5,2,7,76,15,6,124,8,4,0,0,0,,,,,,,,3,,,,,,,,,,4,0,,,0,,,,,,,,,0,,,0,15,484,486,726,11,,1,F,6e2d9107686c929acdd4202fd74437e9ee0e5c8ee947784233fcce207b6556dd,2018-07-02 07:40:00,2018-07-02 07:45:06,2018-07-02 07:46:27,CATD,Escaner,ACTA PREP
'210030C0100,210030C010002,21,PUEBLA,003,ACATLAN,0030,01,C,00,1,2,0,0,3,0,157,42,15,7,8,8,75,15,8,119,3,1,3,0,0,,,,,,,,2,,,,,,,,,,4,0,,,0,,,,,,,,,1,,,0,14,0,482,726,3,,1,F,860df4a563fa0189279a206a48d4004d5766e4f08b62e1c5bb5503ea142146a6,2018-07-02 07:47:00,2018-07-02 11:38:27,2018-07-02 11:38:51,CATD,Escaner,ACTA PREP
'210031B0100,210031B010002,21,PUEBLA,003,ACATLAN,0031,01,B,00,1,2,246,348,4,352,82,18,10,5,4,1,93,8,10,100,2,2,0,0,0,,,,,,,,1,,,,,,,,,,2,1,,,0,,,,,,,,,0,,,1,12,352,352,578,4,,1,F,d52757e20cfcd363aa146d94025931b7dec7835f72f14d32f05dde9bb23557e1,2018-07-02 07:59:00,2018-07-02 08:07:32,2018-07-02 08:08:12,CATD,Escaner,ACTA PREP
'210031C0100,210031C010002,21,PUEBLA,003,ACATLAN,0031,01,C,00,1,2,244,345,9,353,78,17,16,5,4,3,85,5,6,114,3,3,1,0,1,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,10,354,353,578,9,,1,F,f3a19f83ccca3c2960cb66213d0284a0b25be626c6efd1091c3191a24fb918d3,2018-07-02 07:51:00,2018-07-02 07:59:47,2018-07-02 08:02:05,CATD,Escaner,ACTA PREP
'210031C0200,210031C020002,21,PUEBLA,003,ACATLAN,0031,02,C,00,1,2,262,329,6,335,55,23,12,5,2,3,78,8,9,108,4,2,2,0,0,,,,,,,,3,,,,,,,,,,2,2,,,1,,,,,,,,,0,,,0,16,335,335,577,6,,1,F,542526ea90369cd498dee2a41aa52937211e3181c18ef0d0dca525e64348e33b,2018-07-02 07:54:00,2018-07-02 08:17:05,2018-07-02 08:18:31,CATD,Escaner,ACTA PREP
'210031C0300,210031C030002,21,PUEBLA,003,ACATLAN,0031,03,C,00,1,2,243,349,5,354,60,31,8,6,3,4,81,4,15,112,3,5,2,0,2,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,16,354,354,577,5,,1,F,930a4de990e0eb7e4acf8e8130348e302aac5c408d8c6442fa9e682f252c16cf,2018-07-02 05:02:00,2018-07-02 05:26:10,2018-07-02 05:29:37,CATD,Escaner,ACTA PREP
'210032B0100,210032B010002,21,PUEBLA,003,ACATLAN,0032,01,B,00,2,2,179,345,7,531,91,40,15,2,8,4,44,21,4,107,0,5,0,0,0,,,,,,,,0,,,,,,,,,,2,0,,,0,,,,,,,,,0,,,0,9,352,352,511,7,,1,F,440f1106a8a1e370e6e5ec68727829dfbed2a597580d7c3c59d571af3ff1dc9d,2018-07-02 06:03:00,2018-07-02 06:16:11,2018-07-02 06:18:47,CATD,Escaner,ACTA PREP
'210032C0100,210032C010002,21,PUEBLA,003,ACATLAN,0032,01,C,00,2,2,191,334,6,340,97,45,8,9,2,3,47,12,5,88,0,3,0,1,1,,,,,,,,2,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,16,340,340,511,6,,1,F,7515bd01ca35d152be758568815c3702bf6efeaee2c999e6b0b101b5f0b722b3,2018-07-02 06:07:00,2018-07-02 06:11:34,2018-07-02 06:12:11,CATD,Escaner,ACTA PREP
'210032E0100,210032E010002,21,PUEBLA,003,ACATLAN,0032,01,E,00,2,2,206,236,7,242,70,12,10,5,2,6,31,11,8,71,1,3,0,0,1,,,,,,,,0,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,10,243,242,428,7,,1,F,15d3e0d44e7f4a7b833bdc4f63b6579de4f3b7bc009b3d7ecb6fbfdd9ceb3130,2018-07-02 06:10:00,2018-07-02 06:25:30,2018-07-02 06:28:21,CATD,Escaner,ACTA PREP
'210032E0101,210032E010102,21,PUEBLA,003,ACATLAN,0032,01,E,01,2,2,190,247,10,257,77,11,5,17,4,1,16,0,6,87,14,1,0,1,0,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,14,257,256,427,10,,1,F,0250b97e026ef0ed2a110d2d192e948184cb669b1c15cfa949a6f97619a2049b,2018-07-02 06:15:00,2018-07-02 06:20:00,2018-07-02 06:22:18,CATD,Escaner,ACTA PREP
'210033B0100,210033B010002,21,PUEBLA,003,ACATLAN,0033,01,B,00,1,2,233,382,7,388,75,67,11,6,11,6,80,4,12,100,0,3,2,1,0,,,,,,,,2,,,,,,,,,,0,1,,,0,,,,,,,,,0,,,0,7,389,388,602,7,,1,F,4e544ec5764f077f75eeb7170cf027f0d14112cc34e2a95ec6ea4b2c081f01da,2018-07-02 04:08:00,2018-07-02 04:32:46,2018-07-02 04:36:12,CATD,Escaner,CC
'210033C0100,210033C010002,21,PUEBLA,003,ACATLAN,0033,01,C,00,1,2,207,411,4,415,82,65,7,5,4,2,82,8,11,129,0,4,1,0,0,,,,,,,,0,,,,,,,,,,2,0,,,0,,,,,,,,,0,,,0,13,415,415,602,4,,1,F,09fde2cfdb9246b54fce727743c406d4d989d4c7af2b1f83d9c9f64e5d080403,2018-07-02 04:14:00,2018-07-02 04:34:04,2018-07-02 04:35:14,CATD,Escaner,ACTA PREP
'210033C0200,210033C020002,21,PUEBLA,003,ACATLAN,0033,02,C,00,1,2,230,389,2,392,89,61,11,5,3,2,82,10,12,90,2,2,0,1,1,,,,,,,,0,,,,,,,,,,1,0,,,0,,,,,,,,,1,,,0,19,391,392,602,2,,1,F,acb0654282b28269d4edd5dfffe8ee6a7076b7f4057a00606605af8f99ded98d,2018-07-02 07:06:00,2018-07-02 07:17:49,2018-07-02 07:19:32,CATD,Escaner,ACTA PREP
'210033S0100,210033S010002,21,PUEBLA,003,ACATLAN,0033,01,S,00,1,2,744,26,0,26,6,1,2,1,0,1,9,0,1,4,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,1,0,26,0,0,,1,F,662d738b21a9e5f554a197f3195c8e451198211d450ebbbd120fb23e690e2ecc,2018-07-02 05:37:00,2018-07-02 05:52:59,2018-07-02 05:56:20,CATD,Escaner,ACTA PREP
'210034B0100,210034B010002,21,PUEBLA,003,ACATLAN,0034,01,B,00,2,2,272,384,4,388,51,56,3,8,5,2,76,6,10,150,1,0,2,0,1,,,,,,,,2,,,,,,,,,,1,0,,,0,,,,,,,,,2,,,0,10,388,386,640,4,,1,F,f0fe1d15d72264db35a2b88a3dc670fe315edb52ac82c3b7ed9f893daf750130,2018-07-02 06:44:00,2018-07-02 06:52:55,2018-07-02 06:53:47,CATD,Escaner,ACTA PREP
'210034C0100,210034C010002,21,PUEBLA,003,ACATLAN,0034,01,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,Sin Acta,0,,,,,,,,
'210034C0200,210034C020002,21,PUEBLA,003,ACATLAN,0034,02,C,00,2,2,270,382,7,389,59,55,12,13,7,1,71,4,16,132,1,2,1,0,1,,,,,,,,0,,,,,,,,,,0,1,,,0,,,,,,,,,0,,,0,12,389,388,639,7,,1,F,1a62c1ced5b352c7104484f7e81ccb6854817ec757880cddd53a04febd1a67c9,2018-07-02 03:16:00,2018-07-02 03:20:56,2018-07-02 03:22:43,CATD,Escaner,ACTA PREP
'210034E0100,210034E010002,21,PUEBLA,003,ACATLAN,0034,01,E,00,2,2,266,342,8,350,51,35,15,12,4,6,53,9,3,133,1,2,0,0,4,,,,,,,,1,,,,,,,,,,1,0,,,0,,,,,,,,,1,,,0,19,350,350,596,8,,1,F,83b6ad72368e055b412cfd86f8a18a9d80342c70cda669d76f03af40d75d1f6e,2018-07-02 06:59:00,2018-07-02 07:05:58,2018-07-02 07:06:20,CATD,Escaner,ACTA PREP
'210034E0101,210034E010102,21,PUEBLA,003,ACATLAN,0034,01,E,01,2,2,287,326,3,329,57,51,8,14,4,2,56,3,6,98,4,0,1,2,3,,,,,,,,1,,,,,,,,,,2,0,,,0,,,,,,,,,0,,,0,17,329,329,596,3,,1,F,0ca41c225f5105d8250f3892c19ea0b872361dce4b0ade9dbde27bcb17ddb9b1,2018-07-02 06:56:00,2018-07-02 07:03:30,2018-07-02 07:22:14,CATD,Escaner,ACTA PREP
'210035B0100,210035B010002,21,PUEBLA,003,ACATLAN,0035,01,B,00,1,2,317,419,2,421,119,37,25,7,9,7,55,1,4,119,1,8,1,3,0,,,,,,,,4,,,,,,,,,,3,0,,,0,,,,,,,,,0,,,0,21,421,424,718,2,,1,F,02f36af4102146198df889c405bc44f78ed4b408a4f89a9ec2d69c6786c728b0,2018-07-02 09:11:00,2018-07-02 09:23:24,2018-07-02 09:24:29,CATD,Escaner,ACTA PREP
'210035C0100,210035C010002,21,PUEBLA,003,ACATLAN,0035,01,C,00,1,2,293,438,3,446,118,74,38,9,6,4,59,1,3,98,1,0,0,0,1,,,,,,,,2,,,,,,,,,,4,0,,,0,,,,,,,,,0,,,0,28,441,446,717,3,,1,F,025b029cb018f4d7f89daddd2d326af4459815a264c54306f793a608469046da,2018-07-02 09:18:00,2018-07-02 09:38:07,2018-07-02 09:38:41,CATD,Escaner,ACTA PREP
'210035C0200,210035C020002,21,PUEBLA,003,ACATLAN,0035,02,C,00,1,2,289,445,3,445,109,64,29,9,5,3,66,4,4,117,0,5,0,1,0,,,,,,,,0,,,,,,,,,,2,0,,,0,,,,,,,,,1,,,0,24,448,443,717,3,,1,F,253fe815062f9d45a2e0896954231b59ab170727b0d871c4e87017b980a68743,2018-07-02 09:04:00,2018-07-02 09:12:35,2018-07-02 09:12:51,CATD,Escaner,ACTA PREP
'210036B0100,210036B010002,21,PUEBLA,003,ACATLAN,0036,01,B,00,2,2,190,323,2,325,83,58,1,4,16,5,27,3,12,74,5,2,1,2,2,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,29,325,325,495,2,,1,F,abed88cce9bfefe8ca50a8a8435d4160d29810d6413e53da75fa237d35c8ca2b,2018-07-02 09:15:00,2018-07-02 09:20:35,2018-07-02 09:21:14,CATD,Escaner,ACTA PREP
'210036E0100,210036E010002,21,PUEBLA,003,ACATLAN,0036,01,E,00,2,2,212,273,9,282,60,37,13,7,17,1,40,6,4,73,0,1,0,0,0,,,,,,,,0,,,,,,,,,,3,0,,,0,,,,,,,,,1,,,0,19,282,282,474,9,,1,F,a2480c4d900f5313c2f68948ae40a31df4f9d3a32d9e207a8906f67e2a7fee78,2018-07-02 09:07:00,2018-07-02 09:14:52,2018-07-02 09:16:14,CATD,Escaner,ACTA PREP
'210037B0100,210037B010002,21,PUEBLA,003,ACATLAN,0037,01,B,00,2,2,261,378,4,369,49,37,13,6,20,4,88,6,26,87,4,5,2,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,2,,,0,9,382,358,619,4,,1,F,fbc2969ef260c0e68c7b3765f6892d99c88eaaa460eac362cbfb6e2f07ed1d21,2018-07-02 02:56:00,2018-07-02 03:02:02,2018-07-02 03:03:25,CATD,Escaner,ACTA PREP
'210037C0100,210037C010002,21,PUEBLA,003,ACATLAN,0037,01,C,00,2,2,241,391,6,397,46,33,14,8,21,3,97,5,24,116,1,5,1,0,1,,,,,,,,2,,,,,,,,,,1,0,,,0,,,,,,,,,1,,,0,18,397,397,618,6,,1,F,8b9df87cdea6f0f7724883b7101a0f59845cdcf1795c70b5a6868ddc0cca8644,2018-07-02 03:02:00,2018-07-02 03:08:05,2018-07-02 03:10:00,CATD,Escaner,ACTA PREP
'210037E0100,210037E010002,21,PUEBLA,003,ACATLAN,0037,01,E,00,2,2,206,204,6,210,31,69,10,5,4,0,23,0,6,49,1,1,1,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,10,210,210,396,6,,1,F,6d762bd0d659dc6b71141f8f1f179243287d533851e2a136b8c54a084026b87c,2018-07-02 05:48:00,2018-07-02 05:55:06,2018-07-02 05:58:05,CATD,Escaner,ACTA PREP
'210037E0101,210037E010102,21,PUEBLA,003,ACATLAN,0037,01,E,01,2,2,204,203,9,212,40,40,8,11,5,4,19,0,11,60,1,3,1,1,0,,,,,,,,0,,,,,,,,,,1,0,,,0,,,,,,,,,0,,,0,7,212,212,395,9,,1,F,78816e5b0d17242734d7e69c5545c167b5c172b7051030b0d9d046d4be28fea0,2018-07-02 05:42:00,2018-07-02 05:52:46,2018-07-02 05:55:47,CATD,Escaner,ACTA PREP
'210038B0100,210038B010002,21,PUEBLA,003,ACATLAN,0038,01,B,00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,0,0,0,565,0,Todos los campos ilegibles,0,F,e0855f81121883028c5729ac54362ae5fe2dd2e8d69d386c1ee6c89504253348,2018-07-02 07:16:00,2018-07-02 11:45:16,2018-07-02 11:46:39,CATD,Escaner,ACTA PREP
'210038C0100,210038C010002,21,PUEBLA,003,ACATLAN,0038,01,C,00,2,2,246,335,4,339,72,59,13,12,2,5,61,1,3,69,3,2,1,0,1,,,,,,,,1,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,34,339,339,565,4,,1,F,18f65cf24db6ed3a12b81946b65b21237005f99dd851356bed36591a558f0ce4,2018-07-02 07:23:00,2018-07-02 07:37:12,2018-07-02 07:38:05,CATD,Escaner,ACTA PREP
'210039B0100,210039B010002,21,PUEBLA,003,ACATLAN,0039,01,B,00,2,2,173,261,5,266,29,38,5,15,3,2,77,4,1,67,4,1,1,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,19,266,266,419,5,,1,F,7bbc3fa86b1374ecbbfbcca9023a030efedb093851c10e2708cbd283c54ef69a,2018-07-02 07:29:00,2018-07-02 07:38:48,2018-07-02 07:39:20,CATD,Escaner,ACTA PREP
'210039C0100,210039C010002,21,PUEBLA,003,ACATLAN,0039,01,C,00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,0,0,0,419,0,Todos los campos ilegibles,0,F,4843c0d617d2359b58b28e24da1b645ade72f114dca0460432c504d006f5b249,2018-07-02 07:11:00,2018-07-02 11:31:04,2018-07-02 11:31:07,CATD,Escaner,ACTA PREP
'210039E0100,210039E010002,21,PUEBLA,003,ACATLAN,0039,01,E,00,2,2,162,185,10,195,50,36,6,10,1,2,41,1,0,32,1,1,0,0,0,,,,,,,,0,,,,,,,,,,3,0,,,0,,,,,,,,,1,,,0,10,195,195,337,10,,1,F,cb0f12daead9a60290811b5120bd130543e8e8a8d92caa8b91122cf613d203a3,2018-07-02 05:24:00,2018-07-02 05:43:30,2018-07-02 05:47:26,CATD,Escaner,ACTA PREP
'210039E0200,210039E020002,21,PUEBLA,003,ACATLAN,0039,02,E,00,2,2,202,230,2,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,0,,,0,0,232,0,414,2,,1,F,6bd13300946d78fb43bca4e074ff417881bfc6e36232adf12d30a166c60461ab,2018-07-02 05:28:00,2018-07-02 06:38:48,2018-07-02 07:34:41,CATD,Escaner,CC
'210040B0100,210040B010002,21,PUEBLA,003,ACATLAN,0040,01,B,00,2,2,240,375,0,375,42,56,10,29,9,9,56,3,12,117,3,3,7,0,0,,,,,,,,0,,,,,,,,,,4,0,,,0,,,,,,,,,0,,,0,18,0,378,595,0,,1,F,c74cfb0bd6c9f699f5defd3a337446aa253daed2d115d0ef744aac7fbf3f7d1f,2018-07-02 05:18:00,2018-07-02 05:24:11,2018-07-02 05:28:34,CATD,Escaner,ACTA PREP
